822,0,穂高神社,3998303,長野県安曇野市穂高６０７９,0263-82-2003,,穂高,FALSE
823,0,お食事処あずさ,3990000,長野県松本市芳川村井８８３－８,0263-58-4572,,青柳　哲哉,FALSE
824,0,有限会社山のたこ平,3998301,長野県安曇野市穂高有明８９６９,0263-83-2802,,辻谷　浩一,FALSE
825,0,芽ぐみ野内科胃腸科クリニック,3901401,長野県東筑摩郡波田町９８８０－３,0263-91-1311,,上條　登,FALSE
827,0,専念寺,3998204,長野県安曇野市豊科高家６００３,0263-72-4232,,後藤　智昭,FALSE
828,0,有限会社大王,3998303,安曇野市穂高1692,0263-82-8112,,,FALSE
829,0,有限会社桜家,3900874,長野県松本市大手４－９－１,0263-33-2660,,澤田　宗雄,FALSE
830,0,株式会社エバラ,3990006,松本市野溝西1丁目10-22,0263-25-5840,,江原　久,FALSE
831,0,株式会社信越報知,3990033,松本市笹賀7682-1,0263-25-2311,0263-25-0266,飯沼　文男,FALSE
832,0,そば亭伊藤,3990032,長野県松本市芳川村井町１２０８－２,0263-85-1877,,伊藤　寿朗,FALSE
833,0,パシフィックエース株式会社,3901243,松本市神林字小坂道7107-46,0263-40-2666,0263-40-2444,鈴木　良彦,FALSE
835,0,株式会社あづみアップル,3998201,安曇野市豊科南穂高5567番地5,0263-73-5532,,三澤　三夫,FALSE
836,0,医療法人和合の里小川歯科クリニック,3990001,長野県松本市宮田２４－１,0263-27-6487,0263-27-6497,小川　浩樹,FALSE
837,0,株式会社ちくま,3990032,松本市芳川村井町231番8,0263-58-6655,0263-57-7887,市瀬専務,FALSE
838,0,医療法人　横山医院,3901301,東筑摩郡山形村字中原3916,0263-98-2884,,理事長　横山　健,FALSE
839,0,温泉旅館　岳の屋,3990000,松本市安曇4306,0263-93-2643,,筒木　善一,FALSE
840,0,株式会社シンワ,3990033,松本市笹賀5652-94,0263-25-3766,,中田　満男,FALSE
841,0,医療法人喜生会　塩ノ崎医院,3900825,松本市並柳1-4-8,0263-28-0880,,塩ノ崎　文博,FALSE
842,0,有限会社小野紙器,3990702,塩尻市広丘野村1986,0263-54-4041,,小野　勝史,FALSE
843,0,有限会社一榮,3901243,松本市神林5698-3,0263-86-0161,,新村　榮,FALSE
845,0,社団法人長野県食品衛生協会　松本食品衛生検査所,3900841,松本市渚1丁目7-56,0263-25-1525,,中村　明人,FALSE
846,0,株式会社タツミ亭,3900811,長野県松本市中央１－５－３,0263-32-0941,0263-33-8760,森一,FALSE
847,0,有限会社協伸電業,3900825,長野県松本市並柳４－１４－１８,0263-25-0767,0263-25-2086,百瀬さん,FALSE
850,0,パナソニックコンシューマーマーケティング株式会社,3990011,長野県松本市寿北７－３－１１,0263-58-0073,0263-58-5431,中平センター長,FALSE
853,0,浄土真宗　本願寺派　善福寺,3900815,松本市深志２丁目４－２７,0263-32-6060,,,FALSE
854,0,晴風ビル,,,0263-32-5569,,高井,FALSE
855,0,丸正醸造,3900826,長野県松本市出川町７－７,0263-26-1647,,林　利親,FALSE
856,0,有限会社明朗住宅,3900861,長野県松本市蟻ケ崎６－９－９,0263-33-4008,0263-33-4088,三浦　敏宏,FALSE
857,0,松本スプリング株式会社,3901301,長野県東筑摩郡山形村８２０８－１,0263-97-1600,0263-97-1601,原田社長,FALSE
858,0,株式会社等々力不動産,3998303,長野県安曇野市穂高７５８１－１,0263-82-8610,,等々力　強・充,FALSE
859,0,東本　強,3900846,長野県松本市南原２－２０－８,090-3143-9108,,東本　強,FALSE
861,0,有限会社信興鍍金工業所,3990033,長野県松本市笹賀下二子５６５２－９２,0263-26-9675,,,FALSE
862,0,有限会社永井精機,3901301,長野県東筑摩郡山形村５２７８,0263-98-2566,,永井　博,FALSE
864,0,横内　敏明,3900821,長野県松本市筑摩３－１５－２１,0263-25-2180,,横内　敏明,FALSE
865,0,有限会社シバデン,3900828,長野県松本市庄内３－４－３８,0263-27-6968,,柴田社長,FALSE
866,0,有限会社折協市場店,3990004,松本市市場7-1,0263-26-1014,,,FALSE
868,0,株式会社降旗電業社,3990004,長野県松本市市場３－９,0263-25-6399,0263-26-1592,足助さん,FALSE
870,0,富士電機健康保険組合,3900821,長野県松本市筑摩４－１８－１,0263-25-0129,0263-27-0879,入村さん,FALSE
871,0,有限会社安曇電化センター,3998501,長野県北安曇郡松川村東川原５７２３－３０,0261-62-2142,0261-62-9447,五十嵐社長,FALSE
872,0,麻績村商工会,3997701,東筑摩郡麻績村麻3835-7,0263-67-2146,,,FALSE
873,0,聖高原リゾート株式会社,3997702,東筑摩郡麻績村日3427-4,0263-67-3999,,,FALSE
874,0,大村　育子,3900305,松本市惣社371,0263-35-5576,,,FALSE
875,0,東　正明,3990000,松本市梓川梓3457-1,0263-78-2044,,,FALSE
877,0,株式会社ジー．エフ．エム,1040045,東京都中央区築地３－５－４,03-3549-3745,03-3549-3764,稲葉さん,FALSE
878,0,惣社　小林歯科医院,3900305,長野県松本市惣社５１９,0263-36-5029,,小林　健利,FALSE
880,0,有限会社新生堂,3850053,長野県佐久市野沢６４－３,0267-62-1004,,加納　里江,FALSE
881,0,ゆたかや旅館,3900221,長野県松本市里山辺２７２,0263-32-4107,,小林　喜彦,FALSE
882,0,株式会社穂高観光食品,3998102,長野県安曇野市三郷温２８２４,0263-77-2192,,武居　一夫,FALSE
883,0,マルイチ・ロジスティクス・サービス株式会社,3990033,長野県松本市笹賀７６００－２７,0263-86-6101,,福田さん,FALSE
884,0,株式会社本久　松本支店,3990033,長野県松本市笹賀７６００－５９,0263-57-3151,,高橋　昭彦,FALSE
886,0,株式会社ピボット,3900313,長野県松本市岡田下岡田８７－３,0263-46-5901,,内川　誠一,FALSE
887,0,中華料理あげみ,3998501,長野県北安曇郡松川村緑町１４９１－６,0261-62-3585,,福島　照光,FALSE
888,0,株式会社アルタス,3998211,安曇野市堀金烏川717-1,0263-73-5000,,田中　修一,FALSE
889,0,三菱電機ビルテクノサービス株式会社,3900874,松本市大手3-4-5,0263-33-6010,0263-36-4645,森田　芳郎,FALSE
890,0,株式会社カーローリエ,3998205,安曇野市豊科875-5,0263-72-8080,,恩田　勲,FALSE
891,0,サンリン株式会社　松本支店,3900874,松本市大手1-7-12,0263-35-3030,,犬飼　明,FALSE
892,0,株式会社田中機器製作所,3900851,松本市島内5543,0263-47-2211,,,FALSE
893,0,株式会社長野フジカラー,3990001,松本市宮田5-13,0263-25-0418,,,FALSE
894,0,株式会社中央製作所,3990033,松本市笹賀５６５２－２４,0263-28-7799,,走川　朋子,FALSE
895,0,吉原　儀正,3900804,長野県松本市横田2-3-1,0263-33-2075,,,FALSE
896,0,宗教法人　雲竜寺,3997102,安曇野市明科中川手2642,0263-62-2211,,溝口　英彦,FALSE
897,0,株式会社三興商事,3900811,長野県松本市中央1丁目22-17,0263-33-2424,,,FALSE
900,0,大村　亨男,3900305,長野県松本市惣社３７１,0263-35-5576,,,FALSE
902,0,東京アート株式会社,3998301,長野県安曇野市穂高有明７３７８－６,0263-83-8632,0263-83-5172,園田課長,FALSE
903,0,株式会社あずさ環境保全松本営業所,3900814,長野県松本市本庄１－１－１３（大東ビル４Ｆ）,0263-36-5210,0263-36-5211,佐倉社長,FALSE
905,0,有限会社中部メンテナンス,3998102,長野県安曇野市三郷温２０７０－２,0263-77-3699,,中村　明彦,FALSE
906,0,株式会社長野銀行　芳川支店,3990000,長野県松本市芳川村井７２１－１０,0263-86-0211,0263-86-2242,大和さん,FALSE
908,0,株式会社イー・エム・エンジニアリング,3990000,松本市波田8459-1,0263-91-1236,0263-92-8708,センター長　上條　慶一,FALSE
909,0,深井　久光,3900303,松本市浅間温泉2-2-40,0263-46-1006,,,FALSE
910,0,株式会社求信,3998204,長野県安曇野市豊科高家５２６１－３,0263-72-3277,0263-73-3187,降旗さん（女性）,FALSE
911,0,松林　　廣,3900812,長野県松本市県１－６－３,0263-33-0417,,松林　　廣,FALSE
912,0,株式会社ロイヤルオートサービス,3900828,長野県松本市庄内３－３－１１,0263-24-1000,0263-24-1234,中田さん,FALSE
913,0,林　功,3900821,松本市筑摩2-17-24,0263-25-7821,,,FALSE
914,0,株式会社嶺幸,3990000,長野県松本市五常6384,0263-64-2045,0263-64-3535,桐原様,FALSE
915,0,野村尚法律事務所,3900876,長野県松本市開智２－２－５,0263-36-2271,,小島さん,FALSE
916,0,石原　三郎,3990000,長野県松本市安曇４０９５－５８,0263-93-3380,,石原　三郎,FALSE
918,0,赤羽　範三,3990033,松本市笹賀３５０６－１,0263-57-2268,,,FALSE
920,0,有限会社宮下組,3997701,長野県東筑摩郡麻績村麻４１３８,0263-67-2085,,宮下社長,FALSE
922,0,有限会社　楽市,3994511,長野県上伊那郡南箕輪村鳥居原８２７７－１,0265-73-0084,0265-73-0057,小林統轄部長,FALSE
923,0,株式会社ふくし館,3910211,長野県茅野市湖東７０５０－１,0266-82-1756,0266-73-8335,百瀬　光男,FALSE
924,0,唐沢　美那子（唐沢内科医院奥）,3900875,長野県松本市城西２－２－２６,0263-33-3434,,唐沢　美那子,FALSE
925,0,甲信越福山通運株式会社　松本支店,3901243,長野県松本市神林５８１６－１,0263-86-6200,,,FALSE
926,0,更級ビル,3900807,長野県松本市城東１－３－２５,0263-33-4939,,南澤　満,FALSE
927,0,阿南自動車株式会社　松本支店,3901242,長野県松本市和田４６２０,0263-40-3500,,大場さん,FALSE
928,0,アトランシア有限会社,3990033,長野県松本市笹賀５８８２－２,0263-25-2389,0263-25-6644,林　信秋,FALSE
930,0,阿南自動車株式会社　諏訪営業所,3920015,長野県諏訪市中洲松山５５０２－１８,0266-52-5170,0266-53-3855,平沢,FALSE
931,0,株式会社高原社,3900803,長野県松本市元町１－２－１,0263-32-3015,,赤羽社長,FALSE
932,0,大谷総業運輸倉庫株式会社,3990033,長野県松本市笹賀４０１１－１３,0263-85-6651,0263-85-6652,,FALSE
934,0,住中　政子,3900833,長野県松本市双葉１８－２９,0263-27-2391,,住中　政子,FALSE
936,0,新井　東,3900221,長野県松本市里山辺南小松４３５７,0263-28-9087,,新井　東,FALSE
937,0,鈴木土地建物株式会社,3900806,長野県松本市女鳥羽２－２－２,0263-35-5680,0263-36-3749,鈴木　節子,FALSE
938,0,長照寺,3990033,長野県松本市笹賀神戸３２８４,0263-58-4444,,,FALSE
939,0,百瀬　克子（リカーズモモセ）,3900221,長野県松本市里山辺北小松４１２４－２,0263-35-0507,,百瀬　克子,FALSE
940,0,株式会社木下工業,3995502,長野県木曽郡大桑村須原１２２９－１,0264-55-3111,0264-55-2289,木下社長,FALSE
941,0,降旗　宏行,3990015,長野県松本市平田西１－３－３,0263-25-8777,,降旗　信行,FALSE
942,0,八景山公民館,3990000,長野県松本市梓川上野,0263-78-2596,,丸山　よしき,FALSE
944,0,社会福祉法人　長野県社会福祉事業団　松本ひよこ,3900851,長野県松本市島内８６３－１,0263-47-6916,0263-47-6919,佐藤所長（戸部さん）,FALSE
945,0,塩野崎　巧,3900825,長野県松本市並柳１－２２－１５,0263-25-6878,,塩野崎　巧,FALSE
946,0,宮田中公民館,3990001,長野県松本市宮田２０－１１,0263-26-1276,,原　史朗,FALSE
947,0,稲垣　富士夫,3901401,長野県東筑摩郡波田町１０１９４－１,0263-92-2177,,稲垣　富士夫,FALSE
948,0,株式会社ウィルトス,3900814,長野県松本市本庄１-１-１３,0263-36-2118,0263-36-5211,青山常務,FALSE
949,0,白木　功男,3900221,長野県松本市里山辺下金井１２６７－１,0263-36-0223,,白木　功男,FALSE
950,0,木曽土建工業株式会社,3996203,長野県木曽郡木祖村小木曽１７２－２,0264-36-2555,0264-36-3655,原常務,FALSE
951,0,株式会社印出,3998301,長野県安曇野市穂高有明富田９９７３－１,0263-81-5600,,勝野さん,FALSE
952,0,有限会社マルカマネージメント,3990716,長野県塩尻市桟敷３８４－２,0263-52-7959,,保苅社長,FALSE
953,0,株式会社長野銀行　松本北支店,3900871,長野県松本市桐３－４－６,0263-39-0880,,,FALSE
954,0,株式会社まるたか,3998201,長野県安曇野市豊科南穂高４４２２,0263-73-5200,0263-73-5400,長谷川企画開発室室長,FALSE
955,0,竹村　博文,3900304,長野県松本市大村４１０－１,0263-46-0596,,竹村　博文,FALSE
956,0,小川　孝子,3900843,長野県松本市高宮南６－３７,0263-25-6099,,小川　孝子,FALSE
957,0,株式会社イケタニ,3996101,長野県木曽郡木曽町日義２１９６,0264-26-2306,,池谷　祐司,FALSE
958,0,吉澤　利彦,3900852,長野県松本市島立８４４,0263-47-1491,,吉澤　利彦,FALSE
959,0,平林耳鼻咽喉科医院,3900874,長野県松本市大手３－２－１２,0263-32-1122,0263-35-9028,平林さん,FALSE
960,0,国土交通省北陸地方整備局　松本砂防事務所,3900803,長野県松本市元町１－８－２８,0263-33-1115,0263-33-6086,桜井さん　総務課,FALSE
961,0,株式会社アイダエナジー,3998303,長野県安曇野市穂高５６８４－３,0263-82-2408,,鷲沢,FALSE
962,0,中村　賢,3900803,長野県松本市元町１－７－４,0263-36-2674,,中村　賢,FALSE
963,0,長崎　光伸,3900861,長野県松本市蟻ケ崎１－４－４６,0263-36-1595,,長崎　光伸,FALSE
964,0,女渕砂原公民館,3997701,長野県東筑摩郡麻績村麻２２０,0263-67-3106,,桐山　清登,FALSE
965,0,株式会社エス・アイ・シー,3901301,長野県東筑摩郡山形村２６７４－１,0263-97-1551,,横尾　淳,FALSE
966,0,丑山自動車有限会社,3998101,長野県安曇野市三郷明盛4767-1,0263-76-0055,0263-76-0033,丑山社長,FALSE
967,0,昭和産業株式会社,3990014,長野県松本市平田東１－２７－１,0263-58-5451,0263-58-3984,萩原部長,FALSE
968,0,医療法人品川内科医院,3990033,長野県松本市笹賀５５２６－１２,0263-28-3313,,品川道江,FALSE
969,0,長野県消防防災航空センター,3901132,長野県松本市空港東９０３０,0263-85-5512,0263-85-5513,味岡さん,FALSE
970,0,長野県野菜花き試験場,3996461,長野県塩尻市宗賀１０６６－１,0263-52-1148,,山本さん,FALSE
971,0,株式会社プリオコーポレーション,3730015,群馬県太田市東新町３５４－３,0276-20-5215,0276-20-5220,宮尾マネージャー,FALSE
972,0,長野県立こども病院,3998205,長野県安曇野市豊科３１００,0263-73-6700,,望月さん,FALSE
973,0,有限会社あづみ野食品,3998201,長野県安曇野市豊科南穂高４５６０,0263-71-2600,0263-71-2700,太田部長,FALSE
974,0,株式会社安曇野漬物,3998201,長野県安曇野市豊科南穂高４４２２,0263-73-5900,0263-73-8620,長谷川室長,FALSE
975,0,福山産業株式会社,3900825,長野県松本市並柳３－２２－３５,0263-26-5777,,土肥社長,FALSE
976,0,株式会社関東甲信クボタ,3901242,長野県松本市和田南西原３９６７－８,0263-48-1234,0263-48-1244,総務部　経理課　長島さん,FALSE
977,0,花岡　洋介,3900813,長野県松本市埋橋１－４－１８,0263-32-3463,,花岡　洋介,FALSE
978,0,三栄電気工業有限会社,3900848,長野県松本市両島６－４２,0263-25-7752,0263-27-1302,社長,FALSE
979,0,大嘉産業株式会社,3998304,長野県安曇野市穂高柏原２６９８－１,0263-81-3720,,浅川さん,FALSE
980,0,株式会社芙蓉,3998203,長野県安曇野市豊科田沢８４９４,0263-73-2117,0263-73-2117,桐山総務部長,FALSE
981,0,株式会社コンフォール,3900877,長野県松本市沢村３－４－４７,0263-37-5670,0263-35-3060,泉山課長（岡村さん女性）,FALSE
982,0,飯田木材工業株式会社,3900805,長野県松本市清水２－９－２０,0263-32-1322,,飯田社長,FALSE
983,0,ブリーズベイオペレーション株式会社岡谷セントラルホテル,3940028,長野県岡谷市本町１－４－７,0266-23-2100,,末永支配人,FALSE
984,0,下小俣町会,3990033,長野県松本市笹賀下小俣,090-4215-9102,,会計　柳沢さん,FALSE
985,0,赤津　英尚,3990735,長野県塩尻市大門二番町４－８,0263-52-0195,,赤津　英尚,FALSE
986,0,上杉　孝憲,3990022,長野県松本市松原４７－４,0263-86-6116,0263-86-6078,上杉　孝憲,FALSE
987,0,有限会社広丘商会,3901243,長野県松本市神林１８８０,0263-86-2727,,三代澤　裕,FALSE
988,0,みやばやしこどもクリニック,3900852,長野県松本市島立１７４８－２,0263-40-0208,0263-40-0207,宮林先生（女性）,FALSE
989,0,有限会社ワーク,3901301,長野県東筑摩郡山形村北竹原５６５９－１,0263-98-5501,0263-98-5661,金森さん,FALSE
990,0,有限会社ヤマダドレス,3900811,長野県松本市中央２－５－４,0263-33-8585,,熊谷さん,FALSE
992,0,特定非営利活動法人　峠茶屋,3990000,長野県松本市刈谷原町４６９－１,0263-64-1141,,川久保さん,FALSE
993,0,福田　勝彦,3998204,長野県安曇野市豊科高家６７３８－６,0263-72-4335,,福田　勝彦,FALSE
994,0,藤中産業株式会社,3998204,長野県安曇野市豊科高家２３０３－４,0263-72-2672,,水島社長,FALSE
995,0,とどろき歯科医院,3900303,長野県松本市浅間温泉１－１０－２５,0263-45-1181,0263-45-1183,轟院長,FALSE
996,0,東京アート株式会社,3998301,長野県安曇野市穂高有明７３７８－１,0263-83-8632,0263-83-5172,園田課長,FALSE
997,0,有限会社サンテックシステム,3990011,長野県松本市寿北６－１－１５,0263-58-7575,,中川社長,FALSE
998,0,三浦　亨,3900303,長野県松本市浅間温泉３－１１－３,0263-46-2380,,三浦　亨,FALSE
999,0,テスコム電機株式会社,3900821,長野県松本市筑摩４－１－２０,0263-26-4870,0263-25-0808,工場長,FALSE
1000,0,特定非営利活動法人　ハートラインまつもと,3990011,長野県松本市寿北７－２３－１７,0263-86-8010,0263-86-8010,諏訪主任（女性）,FALSE
1001,0,巣山　修作,3900805,長野県松本市清水２－１１－５３,0263-32-5669,,巣山　修作,FALSE
1002,0,小川　瀇,4670055,愛知県名古屋市瑞穂区中根町９－２,052-831-1162,,小川　瀇,FALSE
1003,0,松塩地区広域施設組合,3900851,長野県松本市島内７５７６－１,0263-47-2079,0263-48-2685,金井補佐,FALSE
1004,0,奥原　和満,3901520,松本市安曇3957-4,0263-93-2540,,奥原　和満,FALSE
1005,0,三才町会,3900821,長野県松本市筑摩３－１５－９,0263-26-8582,,古旗　清　町会長,FALSE
1006,0,百瀬　昭男,3990000,長野県松本市波田１９７６,0263-92-2566,,百瀬　昭男,FALSE
1007,0,こみや歯科医院,3900851,長野県松本市島内４９７－１,0263-47-7717,,野原院長,FALSE
1008,0,有限会社是空,3901401,長野県東筑摩郡波田町５５３０－１１,0263-91-2077,,富田　秀則,FALSE
1009,0,桃昌寺,3990023,松本市大字内田２８７２,,,,FALSE
1010,0,株式会社ダスキン・ナンシン,3900827,長野県松本市出川２－１－１,0263-25-6761,0263-25-3390,宮下社長,FALSE
1011,0,三村　洋,3900876,長野県松本市開智2-9-12,0263-33-1390,,,FALSE
1012,0,株式会社臨空モールド,3901242,長野県松本市和田南西原4010-11,0263-48-2132,,原　広永,FALSE
1013,0,牛場　勝則,3900874,長野県松本市大手４－３－１９,0263-31-5639,090-4845-3616,牛場　勝則,FALSE
1014,0,かみむらクリニック,3990021,長野県松本市寿豊丘一本松５９５－１７,0263-85-7300,,上村先生,FALSE
1015,0,小日向公民館,3900302,松本市三才山９３０,0263-46-1462,,赤羽　今朝男,FALSE
1018,0,吉澤　幸雄,3900852,長野県松本市島立８５９,0263-47-0997,,吉澤　幸雄,FALSE
1019,0,学校法人　才教学園,3990032,長野県松本市芳川村井町８６８－１,0263-58-0311,0263-58-0327,松山教頭・吉沢さん,FALSE
1020,0,株式会社ディバイザー,3990033,長野県松本市笹賀７０７２－６,0263-86-8808,0263-86-8778,佐藤総務部長,FALSE
1021,0,松筑木材協同組合,3900852,長野県松本市島立996番地（松筑建設会館１階）,0263-47-7466,0263-47-7467,財津事務局長,FALSE
1022,0,医療法人　藤森医療財団　藤森病院,3900811,長野県松本市中央２丁目９番８号,0263-33-3672,0263-33-9998,西村事務長・小口課長,FALSE
1023,0,有限会社　安曇野ゴルフ,3998205,長野県安曇野市豊科１０１８番地,0263-72-7575,0263-71-1055,小林社長,FALSE
1024,0,株式会社カンノ,3901242,長野県松本市和田南西原３９６７－４２,0263-47-7558,0263-47-7655,神農工場長,FALSE
1026,0,有限会社合津運輸,3980004,長野県大町市常盤３６７１,0261-22-8341,0261-23-3533,合津社長,FALSE
1027,0,豊倉商事株式会社,3900847,長野県松本市笹部２－２－２２,0263-27-3721,,近藤さん,FALSE
1028,0,ラ・シェネガ,3900874,長野県松本市大手２－２－５,0263-32-2557,0263-32-2510,神山社長,FALSE
1030,0,丸山　知己,3900828,長野県松本市庄内３－５－２,0263-25-4866,,丸山　知己,FALSE
1032,0,株式会社水建,3990033,長野県松本市笹賀７０８５,0263-86-3381,0263-86-3374,百瀬部長,FALSE
1033,0,中信測機株式会社,3900851,長野県松本市島内１６６６－４８９,0263-47-8510,0263-48-0590,青柳常務,FALSE
1034,0,東京アート株式会社,3998501,長野県北安曇郡松川村７０６４番地２００,0263-83-8632,,園田課長,FALSE
1035,0,むすび会　福祉（有）よっこらしょ！,3998205,安曇野市豊科94-1,,,藤井　公貴,FALSE
1036,0,ファインフーズ株式会社,3990000,長野県松本市梓川上野４１７－４,0263-78-6527,0263-78-6528,窪田部長,FALSE
1038,0,株式会社信越リード,3990033,長野県松本市笹賀４３２６,0263-58-9082,,原社長,FALSE
1039,0,輿石　栄一,2740072,千葉県船橋市三山３－４－１９,047-472-1434,,輿石　栄一,FALSE
1040,0,直江　一雄,1410022,東京都品川区東五反田５－６－２１,03-3447-2740,,直江　一雄,FALSE
1041,0,甲　信,3900862,長野県松本市宮渕１－４－４５,0263-32-5113,,小林,FALSE
1042,0,松本ダンススクール,3900862,長野県松本市宮渕１－１－２２,0263-34-4155,,甲信　小林,FALSE
1043,0,アルプスシャツ株式会社,3900813,長野県松本市埋橋１－８－７,0263-32-5445,,所沢さん,FALSE
1044,0,株式会社第一工務店,3990005,長野県松本市野溝木工１－１０－１３,0263-25-5195,0263-25-5305,日詰,FALSE
1045,0,有限会社コサカタイヤ,3990033,長野県松本市笹賀５４６４番地１,0263-25-2313,0263-25-2342,小坂,FALSE
1046,0,昭和電機産業株式会社,3900848,長野県松本市両島７－１０,0263-27-0222,0263-27-0225,吉澤さん,FALSE
1047,0,宗教法人　青原寺,3998301,長野県安曇野市穂高有明３４６１,0263-83-2823,,吉田様（奥さん）,FALSE
1048,0,加藤　武男,3900304,長野県松本市大村２７９,0263-32-1455,,加藤　武男,FALSE
1049,0,神田町会,3900822,長野県松本市神田１－１５－２１,0263-26-9081,,町会長　高橋　正治,FALSE
1050,0,百瀬　隆夫,3900815,長野県松本市深志３－１０－２４,0263-33-0827,,百瀬　隆夫,FALSE
1051,0,穂高養生園,3998301,長野県安曇野市穂高有明７２５８－２０,0263-83-5260,,福田　俊作,FALSE
1053,0,グランドスラム　トレイス,3900842,長野県松本市征矢野１－２－２２,0263-25-0304,0263-25-6422,胡桃沢　武久,FALSE
1054,0,株式会社マスタ,3900812,長野県松本市県１－１６－５,0263-32-1085,,増田　龍美,FALSE
1055,0,あぐりす,3998211,長野県安曇野市堀金烏川５６９６－５,0263-71-1560,0263-71-1577,,FALSE
1056,0,合資会社　昭和製材所,3901401,東筑摩郡波田町９８１７番地５,0263-92-2136,,深澤　優木,FALSE
1057,0,せきクリニック,3900825,長野県松本市並柳２－１３－１,0263-24-0355,0263-24-0366,関　学,FALSE
1058,0,株式会社　銘林　松本営業所,3996461,長野県塩尻市宗賀桔梗ケ原７３－２２９,0263-54-9230,0263-54-9231,中嶋　広行,FALSE
1059,0,松澤工務店株式会社,3900312,長野県松本市岡田松岡３３,0263-46-0527,,松澤さん,FALSE
1060,0,長野県信用保証協会　伊那支店,3960000,長野県伊那市中央４６３４－１,0265-72-6148,0265-72-6150,有賀さん,FALSE
1061,0,新明和工業株式会社,3900843,長野県松本市高宮南７－２０,0263-25-1448,0263-26-0401,上條所長・赤羽さん,FALSE
1063,0,有限会社ザウルス,3900828,長野県松本市庄内３－１０－７,0263-28-6438,,山崎社長,FALSE
1064,0,真宗大谷派　妙勝寺,3900811,長野県松本市中央４－９－１３,0263-32-5453,,石川,FALSE
1065,0,炭火焼肉　太鼓門,3900825,長野県松本市並柳２－１５－２８,0263-24-0558,0263-28-6147,高橋　一郎,FALSE
1067,0,株式会社国吉　松本事業部,3901242,長野県松本市和田４０１０－１１,0263-40-3747,0263-40-3748,平澤さん,FALSE
1068,0,有限会社トリップサービス,3900811,長野県松本市中央２－３－２０トドロキビル１Ｆ,0263-31-6183,,加藤さん,FALSE
1069,0,中條　孝志,3900313,長野県松本市岡田下岡田３９８,0263-36-4725,,中條　孝志,FALSE
1070,0,株式会社　丸五山形食品,3901301,長野県東筑摩郡山形村４７４８,0263-98-2312,0263-98-3011,塩原社長,FALSE
1071,0,株式会社デンセン,3900847,長野県松本市笹部４－１１－９,0263-27-8833,0263-27-8877,徳永くん,FALSE
1072,0,養老乃瀧　筑摩店,3900821,長野県松本市筑摩４－１９－１,0263-25-0238,,三代澤社長,FALSE
1073,0,大堀　茂,3900874,長野県松本市大手１－７－１５,0263-32-0848,,大堀　茂,FALSE
1074,0,株式会社アドヴァンスト・インフォーメイション・デザイン,3991710,長野県松本市梓川倭３８２０番地１,0263-78-8003,,伊藤　覚,FALSE
1075,0,波田２０区町会長,3990000,長野県松本市波田１０３６６,0263-92-3340,,西牧　利次,FALSE
1077,0,有限会社エルファ,3990011,長野県松本市寿北６－１０－３,,,曹　美姫社長,FALSE
1078,0,有限会社旭重機建設,3990033,長野県松本市笹賀５００－１０,0263-86-0123,,社長,FALSE
1079,0,日本スポーツライフ株式会社,3900811,長野県松本市中央１－１９－１５ＰＡＲＫ　ＢＬＤＧ,0263-39-7350,0263-39-7351,芳原社長,FALSE
1080,0,信州レジャー興業株式会社,3998301,長野県安曇野市穂高有明５７１８－９４,0263-83-3490,,新井社長,FALSE
1081,0,東京電力株式会社,3900811,長野県松本市中央４－１－１７,0263-33-0220,0263-34-3696,土木建築グループ　岩垂副長,FALSE
1082,0,長野第一物流株式会社松本営業所,3990000,松本市野溝東１－１－４１,0263-27-1414,,古旗所長,FALSE
1083,0,ＴＯＹ　ＢＯＸ,3900303,長野県松本市浅間温泉１－９－２,0263-46-6398,,小渕所長,FALSE
1084,0,株式会社信州自然食品センター,3998204,長野県安曇野市豊科高家２２８７－１７,0263-72-1935,,,FALSE
1085,0,合資会社三輪不動産,1540011,東京都世田谷区上馬５－２０－１５　４１３号,03-3456-0231,,中田　秀樹,FALSE
1086,0,松塩安筑老人福祉施設組合,3990000,長野県松本市波田６８５７,0263-92-1020,,丸山さん,FALSE
1087,0,米山　満子,3990033,長野県松本市笹賀４１８９,0263-58-8271,,米山　満子,FALSE
1088,0,有限会社鉢伏ファーム,3990012,長野県松本市寿白瀬渕字堤地１３６１－１,0263-86-8433,0263-86-8648,橋倉社長,FALSE
1089,0,横林　弘和,3900842,長野県松本市征矢野２－２－８,0263-25-7615,,横林　弘和,FALSE
1090,0,松本広域森林組合,3998102,長野県安曇野市三郷温4000,0263-77-2413,0263-77-2635,田中課長,FALSE
1091,0,まごのて有限会社,3900807,長野県松本市城東１－６－１８,0263-34-2455,0263-34-2464,郷津先生,FALSE
1093,0,柴田　賢治,3980002,長野県大町市大町１６２７－４,0261-22-2276,,柴田　賢治,FALSE
1095,0,社団法人長野県薬剤師会検査センター,3900802,長野県松本市旭２－１１－２０,0263-32-0276,0263-36-0665,滝澤事業部長,FALSE
1096,0,小澤　喜代登,3900311,長野県松本市水汲１５９,0263-46-0048,,小澤　喜代登,FALSE
1097,0,立沢　紀六,3900312,長野県松本市岡田松岡９９,0263-35-7466,,立沢　紀六,FALSE
1098,0,多田　和男,3900805,長野県松本市清水１－２－１１,0263-38-1539,,多田　和男,FALSE
1099,0,松本市刈谷原町会,3990000,長野県松本市刈谷原町５０９,0263-64-3068,大田町会長,大田町会長,FALSE
